content_id,bid_price_x,gender,age,following_cnt,pay_count,parcel_post_count,transfer_count,chat_count,price,flag_used,emergency_cnt,comment_cnt,interest,pfavcnt,click,name,keyword,대분류명,중분류명,노출정도
75221723,110.18099547511312,1.1809954751131222,28.555429864253394,21.936651583710407,110.59841628959276,2.979638009049774,16.48076923076923,0.4468325791855204,19900.0,2.0,273.0,1209.0,1646378.0,31058.0,0.016968325791855202,-16kg 감량후기 다이어트 선슬 차전자피!,"다이어트,차전자피,다이어트약,다이어트식품",8,다이어트필,884
75658243,50.0,1.1818181818181819,29.09090909090909,3.8484848484848486,0.0,0.06060606060606061,0.0,0.0,150000.0,2.0,0.0,9.0,2818.0,28.0,0.0,모하비 전용 Premium Gold Big A 판매합니다.,"모하비,빅에이,빅A,모하비튜닝,모하비빅A",20,"튜닝(휠,라이트 등)",33
76482411,50.0,1.0,32.89150943396226,7.179245283018868,1.1981132075471699,1.6933962264150944,0.02830188679245283,0.22641509433962265,25000.0,2.0,1.0,0.0,17076.0,394.0,0.009433962264150943,18k 24k 팔각체인 골드반지 10mm 특수압축도금 초특급 럭셔리,"18k,도금반지,금반지,남자반지,팔각팔찌",18,"팔찌(도금,금은팔찌,목걸이)",212
77212876,50.08720930232558,1.1511627906976745,30.497093023255815,7.159883720930233,0.7659883720930233,3.296511627906977,0.11627906976744186,0.30959302325581395,28000.0,2.0,0.0,25.0,54485.0,1329.0,0.011627906976744186,[M~2XL] 옴므 카모 조거 팬츠,"M,카모조거팬츠,카모바지,남자카모조거팬츠,남자밴딩카고",5,팬츠,688
77262424,55.0,1.0,32.0,22.0,1.0,0.0,0.0,0.0,30000.0,1.0,1.0,40.0,32733.0,261.0,0.0,<빈티지푸> 정품 polo 셔츠 맛집 인정이요!,"폴로셔츠,단색셔츠,폴로랄프로렌,옥스포드",5,셔츠,2
77679513,54.96987951807229,1.0,35.536144578313255,9.25301204819277,0.6927710843373494,2.2048192771084336,0.018072289156626505,0.30120481927710846,89000.0,2.0,62.0,205.0,724683.0,4500.0,0.0,18k 24k 다이아팔각팔찌 도금팔찌 도금목걸이 순금 금팔찌 도금반지 금,"18k,도금팔찌,팔각팔찌,금팔찌,도금",18,"팔찌(도금,금은팔찌,목걸이)",166
77681993,55.04237288135593,1.0,34.14124293785311,8.031073446327683,9.389830508474576,1.38135593220339,12.38135593220339,0.5084745762711864,99000.0,2.0,2.0,0.0,12760.0,115.0,0.0423728813559322,18k 24k 다이아커팅 팔각체인팔찌 18mm 10중압축 특수도금,"18k,도금팔찌,팔각팔찌,금팔찌,24k",18,"팔찌(도금,금은팔찌,목걸이)",354
78159048,52.16814159292036,1.0,30.92920353982301,6.660766961651918,0.528023598820059,1.2743362831858407,0.008849557522123894,0.3893805309734513,89000.0,2.0,6.0,10.0,39720.0,447.0,0.0,18K 24K 스지무광 팔각팔찌 도금팔찌 도금목걸이 금팔찌 도금반지 순금,"팔각팔찌,금팔찌,금목걸이,금반지,도금팔찌",18,"팔찌(도금,금은팔찌,목걸이)",339
78159183,52.09962168978562,1.0,37.82471626733922,6.325346784363178,4.989911727616645,1.8297604035308954,6.090794451450189,0.27994955863808324,99000.0,2.0,1.0,0.0,15910.0,143.0,0.02395964691046658,18k 24k 스지무광 팔각팔찌 18mm 도금팔찌 금팔찌 도금목걸이 도금,"도금,금팔찌,팔각팔찌,금반지,도금팔찌",18,"팔찌(도금,금은팔찌,목걸이)",793
79230488,51.32575757575758,0.9242424242424242,26.34090909090909,9.962121212121213,0.4772727272727273,0.12878787878787878,0.045454545454545456,0.26515151515151514,90000.0,2.0,2.0,16.0,20750.0,256.0,0.06818181818181818,[당일]전기종 머플러 모음집 아크라 포빅 요시무라 비슷한 모양,"아크라포빅,아크라포빅머플러,짭크라,짭크라포빅,보이져머플러",20,바이크 튜닝용품(머플러 등),132
